,brand_ods_id,replace,released_on,ticker_symbol,genres,data_profile_dcs_uid,data_profile_channel_type,data_profile_source_type,data_affiliation_active_flag,data_affiliation_start_date_key,data_affiliation_end_date_key,genre_list,top_genre,released_year,year_bin,budget,production_company,rating,source,franchise,DomesticGross,genre_grouped,inflated_budget,budget_cat,inflated_boxoffice,year_q_bin,rank,production_company_bin,clusters_3,clusters_4,clusters_5
423,34331,Spider-Man: Homecoming,2017-07-07,,"Adventure, Action, Sci Fi",de5cae91436d54122b73f4e5eb14c4c9,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Sci Fi']",Adventure,2017,7,175000000.0,Sony Pictures,PG-13,Not Original,Yes,334201140,Adventure,182523351.7,HighBudget,348568641.22,3,193,Top100+,2,0,3
424,110815,Men In Black: International,2019-06-14,,"Sci Fi, Action, Comedy",beca3438deebf698c82863fc3e7c575e,twitter,search_term,t,101,7769,"['Sci Fi', 'Action', 'Comedy']",Sci Fi,2019,9,110000000.0,Sony Pictures,PG-13,Not Original,Yes,253900000,Fantasy,110000000.0,HighBudget,253900000.0,4,193,Top100+,2,0,3
425,63816,Spider-Man: Far From Home,2019-07-02,,"Comedy, Adventure, Action",de5cae91436d54122b73f4e5eb14c4c9,twitter,search_term,t,101,7769,"['Comedy', 'Adventure', 'Action']",Comedy,2019,9,160000000.0,Sony Pictures,PG-13,Not Original,Yes,390532085,Comedy,160000000.0,HighBudget,390532085.0,4,193,Top100+,2,0,3
426,63820,The Lion King (Live Action),2019-07-19,DIS,"Animation, Adventure, Comedy",15b96807d7b1def7badff3cf0da2689f,twitter,search_term,t,101,7769,"['Animation', 'Adventure', 'Comedy']",Animation,2019,9,260000000.0,Walt Disney Pictures,PG,Remake,No,543600000,Family,260000000.0,HighBudget,543600000.0,4,4,Top5,2,3,0
427,123232,Black and Blue (2019),2019-10-25,,"Action, Crime, Drama",bcd7748293edbca5318a6ee45dd5265f,twitter,search_term,t,101,7769,"['Action', 'Crime', 'Drama']",Action,2019,9,12000000.0,Sony Pictures,R,Original,No,22700000,Action,12000000.0,MediumBudget,22700000.0,4,193,Top100+,0,2,2
428,10553,How to Train Your Dragon 2,2014-06-13,FOXA,"Adventure, Action, Animation",b81ce2892cb7ce6e4add5a0ad00f5a21,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Animation']",Adventure,2014,4,145000000.0,20th Century Fox,PG,Original,Yes,177002924,Adventure,156589193.53,HighBudget,191149966.35,1,7,Top100,2,3,0
429,111122,Rambo: Last Blood,2019-09-20,LGF.A,Action,df3eee0652eb7734dd30c6f424609022,twitter,search_term,t,101,7769,['Action'],Action,2019,9,50000000.0,Lionsgate,R,Not Original,Yes,44819352,Action,50000000.0,MediumBudget,44819352.0,4,19,Top100,0,2,2
430,44891,Peter Rabbit (2018),2018-02-09,,"Comedy, Adventure, Animation",77e7ec50d2ccc48a1f6561c179850527,facebook,page,t,101,7769,"['Comedy', 'Adventure', 'Animation']",Comedy,2018,8,50000000.0,Sony Pictures,PG,Not Original,No,351300000,Comedy,50906105.04,HighBudget,357666293.99,3,193,Top100+,2,3,0
431,124584,Motherless Brooklyn,2019-11-09,T,"Crime, Drama",900318c0f9b843f29eabe0ed4c1b6fbf,instagram,page,t,101,7769,"['Crime', 'Drama']",Crime,2019,9,26000000.0,Warner Bros.,R,Not Original,No,9277736,Thriller,26000000.0,MediumBudget,9277736.0,4,1,Top5,0,2,2
432,110974,Fast & Furious Presents: Hobbs & Shaw,2019-08-02,CMCSA,Action,5b1d571e3c41f146762fa8552f3bdfec,twitter,search_term,t,101,7769,['Action'],Action,2019,9,200000000.0,Universal Pictures,PG-13,Original,Yes,173956935,Action,200000000.0,HighBudget,173956935.0,4,3,Top5,2,0,3
433,111814,Downton Abbey (2019),2019-09-20,CMCSA,Drama,fc340626ca5e8d954e18734efcc29f93,twitter,handle,t,101,7769,['Drama'],Drama,2019,9,16500000.0,Focus Features,PG,Not Original,Yes,194000000,Drama,16500000.0,MediumBudget,194000000.0,4,81,Top100,1,1,4
434,117873,Angel has Fallen,2019-08-23,,Action,02b180c11e50a23eb3037a2b55f943af,twitter,search_term,t,101,7769,['Action'],Action,2019,9,40000000.0,Lionsgate,R,Original,Yes,147500000,Action,40000000.0,MediumBudget,147500000.0,4,19,Top100,0,2,2
435,10546,X-Men: Days of Future Past,2014-05-23,FOXA,"Sci Fi, Adventure, Action",92b2699315370f07409bd100b0616d66,twitter,search_term,t,101,7769,"['Sci Fi', 'Adventure', 'Action']",Sci Fi,2014,4,200000000.0,20th Century Fox,PG-13,Not Original,Yes,233921534,Fantasy,215985094.52,HighBudget,252617823.15,1,7,Top100,2,0,3
436,134416,Ready or Not,2019-08-21,FOXA,"Horror, Thriller",1fd18e907ceccbcec0a67b5ff864a41b,twitter,search_term,t,101,7769,"['Horror', 'Thriller']",Horror,2019,9,6000000.0,Fox Searchlight Pictures,R,Original,No,28714231,Horror,6000000.0,LowBudget,28714231.0,4,79,Top100,0,2,2
437,144943,The Gentlemen (2020),2020-01-24,,"Crime, Action",6df35fe397101b3464cca7419b529778,twitter,search_term,t,101,7769,"['Crime', 'Action']",Crime,2020,10,22000000.0,STX Entertainment,R,Original,No,115000000,Thriller,22000000.0,MediumBudget,115000000.0,5,219,Top100+,0,2,2
438,13002,London Has Fallen,2016-03-04,CMCSA,"Thriller, Crime, Action",698bd0f683f725f0fcd581838559c27f,twitter,search_term,t,101,7769,"['Thriller', 'Crime', 'Action']",Thriller,2016,6,60000000.0,Focus Features,R,Original,Yes,62524260,Thriller,63912445.67,HighBudget,66601306.17,2,81,Top100,0,2,2
439,23659,Trolls,2016-11-04,FOXA,"Fantasy, Family, Musical, Adventure, Animation",960854b0b172319f9c1e0ba6ca32bfa2,twitter,handle,t,101,7769,"['Fantasy', 'Family', 'Musical', 'Adventure', 'Animation']",Fantasy,2016,6,125000000.0,20th Century Fox,PG,Not Original,Yes,153707064,Fantasy,133150928.48,HighBudget,163729906.28,2,7,Top100,2,3,0
440,144370,Bombshell,2019-12-13,,"Drama, Biography",fcb9a0bab41683f65e9140fa9293026a,twitter,search_term,t,101,7769,"['Drama', 'Biography']",Drama,2019,9,32000000.0,Lionsgate,R,Not Original,No,31762808,Drama,32000000.0,MediumBudget,31762808.0,4,19,Top100,1,1,1
441,95646,Maleficent: Mistress of Evil,2019-10-18,DIS,"Fantasy, Action, Adventure",9aaf5dc8f4dafcdf0c5d572bd1e9d228,twitter,search_term,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2019,9,185000000.0,Walt Disney Pictures,PG,Original,Yes,113929605,Fantasy,185000000.0,HighBudget,113929605.0,4,4,Top5,2,0,3
442,23661,Fantastic Beasts and Where to Find Them,2016-11-18,T,"Adventure, Fantasy, Family",9ac7b5fa3e7a9175350a871fd1ccc49a,twitter,search_term,t,101,7769,"['Adventure', 'Fantasy', 'Family']",Adventure,2016,6,180000000.0,Warner Bros.,PG-13,Original,Yes,234037575,Adventure,191737337.01,HighBudget,249298563.28,2,1,Top5,2,3,0
443,31830,Annabelle: Creation,2017-08-11,T,"Thriller, Horror",998267134159100c372dcda9d4081633,twitter,search_term,t,101,7769,"['Thriller', 'Horror']",Thriller,2017,7,15000000.0,Warner Bros.,R,Original,Yes,102092201,Thriller,15644858.72,MediumBudget,106481204.05,3,1,Top5,0,2,2
444,82299,Once Upon a Time in Hollywood,2019-07-26,,"Comedy, Drama",871e878a310dc428ddb05e513dcdf8ec,twitter,search_term,t,101,7769,"['Comedy', 'Drama']",Comedy,2019,9,90000000.0,Sony Pictures,R,Not Original,No,374300000,Comedy,90000000.0,HighBudget,374300000.0,4,193,Top100+,1,1,4
445,124580,I Still Believe,2020-03-13,,Drama,fc7f0e3bc0a13c26cb8da76832ac8891,twitter,handle,t,101,7769,['Drama'],Drama,2020,10,12000000.0,Lionsgate,PG,Not Original,Yes,10500000,Drama,12000000.0,MediumBudget,10500000.0,5,19,Top100,1,1,4
446,52112,The Secret Life of Pets 2,2019-06-07,CMCSA,"Comedy, Adventure, Animation",25450f32485bd3e51d9800b78f974091,twitter,search_term,t,101,7769,"['Comedy', 'Adventure', 'Animation']",Comedy,2019,9,80000000.0,Universal Pictures,PG,Original,Yes,158874395,Comedy,80000000.0,HighBudget,158874395.0,4,3,Top5,2,3,0
447,13262,Avengers: Infinity War,2018-04-27,DIS,"Sci Fi, Action, Adventure, Fantasy",f99897c514d4acf91157486b839ac402,facebook,search_term,t,101,7769,"['Sci Fi', 'Action', 'Adventure', 'Fantasy']",Sci Fi,2018,8,300000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,678815482,Fantasy,305436630.23,HighBudget,691117044.56,3,4,Top5,2,0,3
448,102551,Queen & Slim,2019-11-27,CMCSA,Drama,ad6b259b8668363b64836a124a19b955,twitter,search_term,t,101,7769,['Drama'],Drama,2019,9,20000000.0,Universal Pictures,R,Original,No,43808310,Drama,20000000.0,MediumBudget,43808310.0,4,3,Top5,1,1,4
449,71095,Spies in Disguise,2019-12-25,FOXA,"Comedy, Action, Animation",a73fc440705464b1de7eacead7c51bc1,instagram,page,t,101,7769,"['Comedy', 'Action', 'Animation']",Comedy,2019,9,100000000.0,20th Century Fox,PG,Not Original,No,66757013,Comedy,100000000.0,HighBudget,66757013.0,4,7,Top100,2,3,0
450,10544,Godzilla,2014-05-16,,"Thriller, Action, Sci Fi",7031495d3298a8d75f70ab11e8636605,twitter,handle,t,101,7769,"['Thriller', 'Action', 'Sci Fi']",Thriller,2014,4,160000000.0,Warner Bros.,PG-13,Remake,Yes,200676069,Thriller,172788075.61,HighBudget,216715198.65,1,1,Top5,0,0,3
451,10666,Avengers: Age of Ultron,2015-05-01,DIS,"Adventure, Fantasy, Action",8915bb65ac7761d6871f9f40bcb0c469,twitter,handle,t,101,7769,"['Adventure', 'Fantasy', 'Action']",Adventure,2015,5,365000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,459005868,Adventure,393705755.63,HighBudget,495104800.28,2,4,Top5,2,0,3
452,127450,The Peanut Butter Falcon,2019-08-09,,Comedy,117aa84ca141129377ab59f0aaf2015a,instagram,page,t,101,7769,['Comedy'],Comedy,2019,9,6200000.0,Roadside Attractions,PG-13,Original,No,20457158,Comedy,6200000.0,MediumBudget,20457158.0,4,639,Top100+,1,1,4
453,120951,Little Women (2019),2019-12-25,,Drama,1618176541d0379e8f5396bf8a553cb2,twitter,search_term,t,101,7769,['Drama'],Drama,2019,9,42000000.0,Sony Pictures,PG,Not Original,No,206000000,Drama,42000000.0,MediumBudget,206000000.0,4,193,Top100+,1,1,4
454,59502,Godzilla: King of the Monsters,2019-05-31,T,"Adventure, Sci Fi, Action",7031495d3298a8d75f70ab11e8636605,twitter,handle,t,101,7769,"['Adventure', 'Sci Fi', 'Action']",Adventure,2019,9,170000000.0,Warner Bros.,PG-13,Remake,Yes,110500138,Adventure,170000000.0,HighBudget,110500138.0,4,1,Top5,2,0,3
455,57238,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,T,"Family, Fantasy, Adventure",d415aac3f5f380de77c0be840d2884ae,twitter,search_term,t,101,7769,"['Family', 'Fantasy', 'Adventure']",Family,2018,8,200000000.0,Warner Bros.,PG-13,Original,Yes,159555901,Family,203624420.15,HighBudget,162447389.11,3,1,Top5,2,3,0
456,59535,Bohemian Rhapsody,2018-11-02,FOXA,"Biography, Drama, Musical",5d4e482b9f028b831a4cee87773e3412,facebook,search_term,t,101,7769,"['Biography', 'Drama', 'Musical']",Biography,2018,8,55000000.0,20th Century Fox,PG-13,Not Original,No,216303339,Documentary,55996715.54,HighBudget,220223209.9,3,7,Top100,1,1,1
457,82057,Sonic The Hedgehog (2020),2020-02-14,VIA,"Action, Adventure, Animation",a8ee7a565cb098206516cb60154d3bd8,facebook,search_term,t,101,7769,"['Action', 'Adventure', 'Animation']",Action,2020,10,90000000.0,Paramount Pictures,PG,Not Original,Yes,306800000,Action,90000000.0,HighBudget,306800000.0,5,6,Top100,2,3,0
458,112946,Avengers: Endgame,2019-04-26,DIS,Action,8915bb65ac7761d6871f9f40bcb0c469,twitter,handle,t,101,7769,['Action'],Action,2019,9,400000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,858373000,Action,400000000.0,HighBudget,858373000.0,4,4,Top5,2,0,3
459,75769,Pokémon Detective Pikachu,2019-05-10,T,"Family, Action, Animation",8a39fe46bd67f1f067b72dcf417326b9,twitter,handle,t,101,7769,"['Family', 'Action', 'Animation']",Family,2019,9,150000000.0,Warner Bros.,PG,Not Original,Yes,433000000,Family,150000000.0,HighBudget,433000000.0,4,1,Top5,2,3,0
460,13752,X-Men: Apocalypse,2016-05-27,FOXA,"Action, Adventure, Fantasy",70c7f52c522ab507d47add551bc38804,twitter,handle,t,101,7769,"['Action', 'Adventure', 'Fantasy']",Action,2016,6,178000000.0,20th Century Fox,PG-13,Not Original,Yes,155442489,Action,189606922.15,HighBudget,165578493.88,2,7,Top100,2,0,3
461,30566,The Fate of the Furious,2017-04-14,CMCSA,"Thriller, Action, Crime",e6c0d433379edd48b68c6b3f9e22d0cb,facebook,search_term,t,101,7769,"['Thriller', 'Action', 'Crime']",Thriller,2017,7,250000000.0,Universal Pictures,PG-13,Original,Yes,225764765,Thriller,260747645.28,HighBudget,235470523.45,3,3,Top5,0,2,2
462,69524,Ad Astra,2019-09-20,FOXA,"Sci Fi, Thriller",5a15d833f9aeb9e33379c2ab00a5be76,twitter,search_term,t,101,7769,"['Sci Fi', 'Thriller']",Sci Fi,2019,9,80000000.0,20th Century Fox,PG-13,Original,No,50188370,Fantasy,80000000.0,HighBudget,50188370.0,4,7,Top100,0,0,3
463,13372,Spectre,2015-11-06,,"Adventure, Crime, Action",1ac7619b375582f98416e82f127e3a08,twitter,search_term,t,101,7769,"['Adventure', 'Crime', 'Action']",Adventure,2015,5,300000000.0,Sony Pictures,PG-13,Not Original,Yes,200074175,Adventure,323593771.75,HighBudget,215809189.73,2,193,Top100+,2,0,3
464,69526,Halloween (2018),2018-10-19,CMCSA,Horror,27d8c5fc688e0f279d24e0b77c592b58,twitter,search_term,t,101,7769,['Horror'],Horror,2018,8,10000000.0,Universal Pictures,R,Original,Yes,255500000,Horror,10181221.01,MediumBudget,260130196.74,3,3,Top5,0,2,2
465,59528,Dark Phoenix,2019-06-07,FOXA,"Adventure, Sci Fi, Action",70c7f52c522ab507d47add551bc38804,twitter,handle,t,101,7769,"['Adventure', 'Sci Fi', 'Action']",Adventure,2019,9,200000000.0,20th Century Fox,PG-13,Not Original,Yes,65845974,Adventure,200000000.0,HighBudget,65845974.0,4,7,Top100,2,0,3
466,36315,Alien: Covenant,2017-05-19,FOXA,"Horror, Adventure, Sci Fi",a4e0de7fe0ad8b6f289ab4339d9216f7,twitter,search_term,t,101,7769,"['Horror', 'Adventure', 'Sci Fi']",Horror,2017,7,97000000.0,20th Century Fox,R,Original,Yes,74262031,Horror,101170086.37,HighBudget,77454598.87,3,7,Top100,0,2,2
467,127224,Brahms: The Boy II,2020-02-21,,"Mystery, Horror, Thriller",0799f270a66ded8aed988347d5ef1aa5,twitter,search_term,t,101,7769,"['Mystery', 'Horror', 'Thriller']",Mystery,2020,10,10000000.0,STX Entertainment,PG-13,Original,Yes,12611536,Thriller,10000000.0,MediumBudget,12611536.0,5,219,Top100+,0,2,2
468,69530,Aladdin (2019),2019-05-24,DIS,"Fantasy, Adventure, Family",1d901eb45532ae4e5d1ff792bde404ec,twitter,search_term,t,101,7769,"['Fantasy', 'Adventure', 'Family']",Fantasy,2019,9,182000000.0,Walt Disney Pictures,PG,Remake,No,1051000000,Fantasy,182000000.0,HighBudget,1051000000.0,4,4,Top5,2,3,0
469,10660,Furious 7,2015-04-03,CMCSA,"Action, Thriller, Crime",8f993a0e452d1695ac0840c2245763f2,twitter,search_term,t,101,7769,"['Action', 'Thriller', 'Crime']",Action,2015,5,190000000.0,Universal Pictures,PG-13,Original,Yes,353007020,Action,204942722.11,HighBudget,380769576.86,2,3,Top5,0,0,3
470,28792,John Wick: Chapter 2,2017-02-10,LGF.A,Action,bf8aeb28c735984ff1e90a3ddf7e3345,twitter,search_term,t,101,7769,['Action'],Action,2017,7,40000000.0,Lionsgate,R,Original,Yes,171500000,Action,41719623.25,MediumBudget,178872884.66,3,19,Top100,0,2,2
471,59200,A Quiet Place,2018-04-06,VIA,"Horror, Drama, Thriller",2a033032c83c2cb9f22c4757e2587c5b,twitter,search_term,t,101,7769,"['Horror', 'Drama', 'Thriller']",Horror,2018,8,17000000.0,Paramount Pictures,PG-13,Original,Yes,188024361,Horror,17308075.71,MediumBudget,191431757.41,3,6,Top100,0,2,2
472,59294,Jurassic World: Fallen Kingdom,2018-06-22,CMCSA,"Adventure, Sci Fi, Action",6a065c590fa729656dcd0abddab822d8,facebook,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Action']",Adventure,2018,8,170000000.0,Universal Pictures,PG-13,Not Original,Yes,417719760,Adventure,173080757.13,HighBudget,425289719.58,3,3,Top5,2,0,3
473,118902,Scary Stories to Tell in the Dark,2019-08-09,,"Horror, Thriller",5e63cda6826ade283f6e8e5d8d49af7c,twitter,search_term,t,101,7769,"['Horror', 'Thriller']",Horror,2019,9,28000000.0,Lionsgate,PG-13,Not Original,No,68947075,Horror,28000000.0,MediumBudget,68947075.0,4,19,Top100,0,2,2
474,59494,Charlie's Angels (2019),2019-11-15,,"Action, Adventure, Comedy",1e404ebb31328bab7ae77e4010e46341,instagram,page,t,101,7769,"['Action', 'Adventure', 'Comedy']",Action,2019,9,48000000.0,Sony Pictures,PG-13,Not Original,Yes,73300000,Action,48000000.0,MediumBudget,73300000.0,4,193,Top100+,2,0,3
475,93163,Us (2019),2019-03-22,CMCSA,"Horror, Thriller",f0fdc57d08ef964f6797ffd851c25fac,twitter,search_term,t,101,7769,"['Horror', 'Thriller']",Horror,2019,9,20000000.0,Universal Pictures,R,Original,No,255200000,Horror,20000000.0,MediumBudget,255200000.0,4,3,Top5,0,2,2
476,86764,The Grudge (2020),2020-01-03,,Horror,27d2e05a3fe6039128409be1464cb26d,instagram,page,t,101,7769,['Horror'],Horror,2020,10,10000000.0,Sony Pictures,R,Not Original,Yes,49500000,Horror,10000000.0,MediumBudget,49500000.0,5,193,Top100+,0,2,2
477,114095,Child's Play,2019-06-21,,Horror,d35bf95983e7c741e117f23db50bfcf9,twitter,search_term,t,101,7769,['Horror'],Horror,2019,9,10000000.0,United Artists,R,Remake,Yes,33244684,Horror,10000000.0,MediumBudget,33244684.0,4,96,Top100,0,2,2
478,59492,Toy Story 4,2019-06-21,DIS,"Adventure, Animation, Comedy",9e9507cf09b5cc1ab8b69e153d44abd2,twitter,search_term,t,101,7769,"['Adventure', 'Animation', 'Comedy']",Adventure,2019,9,200000000.0,Walt Disney Pictures,G,Original,Yes,434038008,Adventure,200000000.0,HighBudget,434038008.0,4,4,Top5,2,3,0
479,102550,Zombieland: Double Tap,2019-10-18,,"Horror, Action, Comedy",ee6d549b6019e18958faa0781720a748,twitter,search_term,t,101,7769,"['Horror', 'Action', 'Comedy']",Horror,2019,9,48000000.0,Sony Pictures,R,Original,Yes,73118130,Horror,48000000.0,MediumBudget,73118130.0,4,193,Top100+,0,2,2
480,10676,Jurassic World,2015-06-12,CMCSA,"Action, Sci Fi, Adventure",c3976e4d01573069b0b1b176456b8129,twitter,search_term,t,101,7769,"['Action', 'Sci Fi', 'Adventure']",Action,2015,5,215000000.0,Universal Pictures,PG-13,Not Original,Yes,652270625,Action,231908869.76,HighBudget,703569039.16,2,3,Top5,2,0,3
481,134719,Jojo Rabbit,2019-11-08,FOXA,"Comedy, Drama",287306a3e7305e3e63c7d9ae9d2dff38,twitter,search_term,t,101,7769,"['Comedy', 'Drama']",Comedy,2019,9,14000000.0,Fox Searchlight Pictures,PG-13,Original,No,33370906,Comedy,14000000.0,MediumBudget,33370906.0,4,79,Top100,1,1,4
482,124558,Yesterday,2019-06-28,CMCSA,Comedy,6ca74b058fb2bc1d3cf7e0fbba389312,instagram,page,t,101,7769,['Comedy'],Comedy,2019,9,26000000.0,Universal Pictures,PG-13,Original,No,153700000,Comedy,26000000.0,MediumBudget,153700000.0,4,3,Top5,1,1,4
483,41046,Judy,2019-09-27,,"Romance, Comedy",e0994460aecb95d5ad176c52e61ecfb0,facebook,search_term,t,101,7769,"['Romance', 'Comedy']",Romance,2019,9,0.0,Roadside Attractions,PG-13,Not Original,No,42700000,Drama,0.0,LowBudget,42700000.0,4,639,Top100+,1,1,4
484,12281,John Wick,2014-10-24,LGF.A,"Action, Thriller",4947d1164655572e01a95e296f36046e,facebook,search_term,t,101,7769,"['Action', 'Thriller']",Action,2014,4,30000000.0,Lionsgate,R,Original,Yes,43037835,Action,32397764.18,MediumBudget,46477654.3,1,19,Top100,0,2,2
485,95176,Doctor Sleep,2019-11-08,T,Horror,16b0b57bb78681427f0480b9273f09a1,twitter,search_term,t,101,7769,['Horror'],Horror,2019,9,45000000.0,Warner Bros.,R,Not Original,Yes,31581712,Horror,45000000.0,MediumBudget,31581712.0,4,1,Top5,0,2,2
486,93165,A Beautiful Day in the Neighborhood,2019-11-22,,"Drama, Biography",6166c3db8f64690583ee0a8df7493a9c,facebook,page,t,101,7769,"['Drama', 'Biography']",Drama,2019,9,45000000.0,Sony Pictures,PG,Not Original,No,61696436,Drama,45000000.0,MediumBudget,61696436.0,4,193,Top100+,1,1,1
487,13373,Star Wars: The Force Awakens,2015-12-18,DIS,"Adventure, Action, Fantasy",5829562f0ff19a63b4c19fa365d5fd6d,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Fantasy']",Adventure,2015,5,306000000.0,Walt Disney Pictures,PG-13,Not Original,Yes,2066000000,Adventure,330065647.19,HighBudget,2228482441.48,2,4,Top5,2,0,3
488,96011,Overcomer,2019-08-23,,Drama,f0f9c4f811d8e50f8e5e6e69605b7959,twitter,search_term,t,101,7769,['Drama'],Drama,2019,9,5000000.0,Sony Pictures,PG,Original,No,34700142,Drama,5000000.0,LowBudget,34700142.0,4,193,Top100+,1,1,4
489,74896,Spider-Man: Into the Spider-Verse,2018-12-14,,"Action, Animation, Family",d27770f58e194da19f19d51d158fbff7,twitter,search_term,t,101,7769,"['Action', 'Animation', 'Family']",Action,2018,8,90000000.0,Sony Pictures,PG,Not Original,Yes,375500000,Action,91630989.07,HighBudget,382304848.83,3,193,Top100+,2,3,0
490,27771,Bad Boys for Life,2020-01-17,,"Action, Thriller, Crime",29d5dcc5dff1dcca47d37dfab050b2aa,facebook,search_term,t,101,7769,"['Action', 'Thriller', 'Crime']",Action,2020,10,90000000.0,Sony Pictures,R,Original,Yes,419100000,Action,90000000.0,HighBudget,419100000.0,5,193,Top100+,0,2,2
491,13744,The Conjuring 2,2016-06-10,T,"Mystery, Horror, Thriller",c1b8e19a3e941054875c5c3a8a0f7bf3,facebook,page,t,101,7769,"['Mystery', 'Horror', 'Thriller']",Mystery,2016,6,40000000.0,Warner Bros.,R,Original,Yes,320400000,Thriller,42608297.11,MediumBudget,341292459.88,2,1,Top5,0,2,2
492,75771,The Goldfinch,2019-09-13,T,Drama,39ce3e76b0f80ae16277eec3f5ee40c9,twitter,handle,t,101,7769,['Drama'],Drama,2019,9,40000000.0,Warner Bros.,R,Not Original,No,5332621,Drama,40000000.0,MediumBudget,5332621.0,4,1,Top5,1,1,4
493,17223,The Angry Birds Movie,2016-05-20,,Animation,3f6e0bbe787d231493cc7b176ea45df0,instagram,page,t,101,7769,['Animation'],Animation,2016,6,73000000.0,Sony Pictures,PG,Not Original,Yes,107509366,Family,77760142.23,HighBudget,114519775.22,2,193,Top100+,2,3,0
494,104366,Hustlers (2019),2019-09-13,,Drama,37a7a861b5bc2aa1c086d6acb815fa7b,twitter,handle,t,101,7769,['Drama'],Drama,2019,9,20700000.0,STX Entertainment,R,Not Original,No,157600000,Drama,20700000.0,MediumBudget,157600000.0,4,219,Top100+,1,1,4
495,75774,The Addams Family (2019),2019-10-11,,Animation,15ebd33934c5e76980db57756603a243,twitter,search_term,t,101,7769,['Animation'],Animation,2019,9,24000000.0,United Artists,PG,Not Original,Yes,203000000,Family,24000000.0,MediumBudget,203000000.0,4,96,Top100,2,3,0
496,71602,Frozen 2,2019-11-27,DIS,"Animation, Comedy, Adventure",e2b365c015a2e727c581d4c688459cbe,twitter,search_term,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2019,9,150000000.0,Walt Disney Pictures,PG,Original,Yes,1500000000,Family,150000000.0,HighBudget,1500000000.0,4,4,Top5,2,3,0
497,102547,Bloodshot,2020-03-13,,"Action, Fantasy, Drama",94280fba326c5506a04771dcc66e66fc,facebook,search_term,t,101,7769,"['Action', 'Fantasy', 'Drama']",Action,2020,10,45000000.0,Sony Pictures,PG-13,Not Original,No,29200000,Action,45000000.0,MediumBudget,29200000.0,5,193,Top100+,0,0,3
498,123994,Fantasy Island (2020),2020-02-14,,Horror,0ba23b847122076d42cdade229f51b68,twitter,handle,t,101,7769,['Horror'],Horror,2020,10,7000000.0,Sony Pictures,PG-13,Not Original,No,47300000,Horror,7000000.0,MediumBudget,47300000.0,5,193,Top100+,0,2,2
499,60840,Olympus Has Fallen,2013-03-22,,"Action, Thriller",bb9af7adf1fa4d1733062a3a2e9e905d,twitter,search_term,t,101,7769,"['Action', 'Thriller']",Action,2013,3,70000000.0,FilmDistrict,R,Original,Yes,98927592,Action,76821099.02,HighBudget,108567519.16,1,335,Top100+,0,2,2
500,15904,The Boy,2016-01-22,,"Thriller, Horror",eb4a4fbd7442f0d7cb4e27c37cbc5217,twitter,search_term,t,101,7769,"['Thriller', 'Horror']",Thriller,2016,6,10000000.0,STX Entertainment,PG-13,Original,Yes,35819556,Thriller,10652074.28,MediumBudget,38155257.11,2,219,Top100+,0,2,2
501,119288,Knives Out,2019-11-27,,"Drama, Thriller",92ecaa5d27317122e45dac334f54422d,twitter,search_term,t,101,7769,"['Drama', 'Thriller']",Drama,2019,9,40000000.0,Lionsgate,PG-13,Original,No,165363254,Drama,40000000.0,MediumBudget,165363254.0,4,19,Top100,1,1,4
502,13012,Aquaman,2018-12-21,T,"Adventure, Action, Sci Fi",d2e57fa0ce0eddc4c2cc99281af913c2,twitter,search_term,t,101,7769,"['Adventure', 'Action', 'Sci Fi']",Adventure,2018,8,160000000.0,Warner Bros.,PG-13,Not Original,Yes,335061807,Adventure,162899536.12,HighBudget,341133830.82,3,1,Top5,2,0,3
503,70714,It: Chapter Two,2019-09-06,T,Horror,a59e540f99dda821df75acc20002f4eb,twitter,search_term,t,101,7769,['Horror'],Horror,2019,9,70000000.0,Warner Bros.,R,Original,Yes,211593228,Horror,70000000.0,HighBudget,211593228.0,4,1,Top5,0,2,2
504,13013,Shazam!,2019-04-05,T,"Action, Fantasy",3ac761f6a971422fecffa48c38278378,facebook,search_term,t,101,7769,"['Action', 'Fantasy']",Action,2019,9,85000000.0,Warner Bros.,PG-13,Not Original,Yes,140371656,Action,85000000.0,HighBudget,140371656.0,4,1,Top5,2,0,3
505,67620,Solo: A Star Wars Story,2018-05-25,DIS,"Adventure, Fantasy, Action",2e4c8a136b4f825782459616fc942b4d,facebook,search_term,t,101,7769,"['Adventure', 'Fantasy', 'Action']",Adventure,2018,8,275000000.0,Walt Disney Pictures,PG-13,Original,Yes,213767512,Adventure,279983577.71,HighBudget,217641428.39,3,4,Top5,2,0,3
506,132407,The Last Full Measure,2020-01-24,,"Drama, War",2145fc851ad687620521913a356901d5,instagram,page,t,101,7769,"['Drama', 'War']",Drama,2020,10,20000000.0,Roadside Attractions,R,Not Original,No,2949212,Drama,20000000.0,MediumBudget,2949212.0,5,639,Top100+,1,1,4
