,brand_ods_id,replace,released_on,ticker_symbol,genres,data_profile_dcs_uid,data_profile_channel_type,data_profile_source_type,data_affiliation_active_flag,data_affiliation_start_date_key,data_affiliation_end_date_key,genre_list,top_genre,released_year,year_bin
2788,30431,Manchester By the Sea ,2016-11-18,,Drama,8758c67c2409b35799d00d1c9b79c39a,facebook,search_term,t,101,7769,['Drama'],Drama,2016,2
2789,61677,Mile 22 ,2018-08-17,,Action,b8f56032900197c43b70831d63c31e77,twitter,handle,t,101,7769,['Action'],Action,2018,3
2790,76281,Creed II ,2018-11-21,,"Sport, Drama",76c39c9acc2fc35d940b4388420f3414,twitter,search_term,t,101,7769,"['Sport', 'Drama']",Sport,2018,3
2791,66611,Sicario: Day of the Soldado ,2018-06-29,,"Action, Drama, Crime",52a1180cb55cbc6cdacdb1fe4e739ef7,facebook,search_term,t,101,7769,"['Action', 'Drama', 'Crime']",Action,2018,3
2792,13257,Captain America: Civil War ,2016-05-06,DIS,"Action, Sci Fi, Thriller",5f76947102c2e4d00af010d79c34d9d0,facebook,search_term,t,101,7769,"['Action', 'Sci Fi', 'Thriller']",Action,2016,2
2793,74544,Shaft (2019) ,2019-06-14,T,Action,83c109c9e35857f24b6e66f2089500c0,instagram,page,t,101,7769,['Action'],Action,2019,4
2794,59526,The Girl in the Spider's Web: A New Dragon Tattoo Story ,2018-11-09,,"Drama, Thriller, Crime",2488bf73b6c9bc49c69e50eabc2c9f3f,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Crime']",Drama,2018,3
2795,127554,Lucy in the Sky ,2019-10-04,FOXA,"Sci Fi, Drama",0ad8670e16458a2ae51c9d8a8fe54797,twitter,search_term,t,101,7769,"['Sci Fi', 'Drama']",Sci Fi,2019,4
2796,90295,The Hate U Give ,2018-10-19,FOXA,Crime,35942fe2d0d933aad68e21c6b4dfd746,twitter,handle,t,101,7769,['Crime'],Crime,2018,3
2797,60782,Broken City ,2013-01-18,FOXA,"Crime, Drama, Thriller",0878fec50c970957d9848b778cd432c3,facebook,page,t,101,7769,"['Crime', 'Drama', 'Thriller']",Crime,2013,1
2798,89184,The Favourite ,2018-11-23,FOXA,"Biography, History",b20c9cfec34a822b557065b4836a1d5b,instagram,page,t,101,7769,"['Biography', 'History']",Biography,2018,3
2799,51149,Wish Upon ,2017-07-14,,"Thriller, Fantasy, Horror",0edf8543f44466739408e583b567f36d,facebook,page,t,101,7769,"['Thriller', 'Fantasy', 'Horror']",Thriller,2017,2
2800,91704,Good Boys ,2019-08-16,CMCSA,Comedy,9ba414268f53e0bee06efbd7455421c4,twitter,search_term,t,101,7769,['Comedy'],Comedy,2019,4
2801,23655,Why Him? ,2016-12-23,FOXA,Comedy,c5562bb28b585dbea4451583c91c2ef3,twitter,search_term,t,101,7769,['Comedy'],Comedy,2016,2
2802,10564,Dawn of the Planet of the Apes ,2014-07-11,FOXA,"Action, Adventure, Drama",6cd86a2a93a2c2c64f7e66d11b8109d2,facebook,search_term,t,101,7769,"['Action', 'Adventure', 'Drama']",Action,2014,1
2803,33015,Kingsman: The Golden Circle ,2017-09-22,FOXA,"Action, Comedy, Adventure",6c28f2cd08bf4e27438309d439a3ce36,facebook,page,t,101,7769,"['Action', 'Comedy', 'Adventure']",Action,2017,2
2804,52632,A Bad Moms Christmas ,2017-11-01,,Comedy,a9f626fab78253fa799fb1e2052f5639,twitter,search_term,t,101,7769,['Comedy'],Comedy,2017,2
2805,10657,Insurgent ,2015-03-20,LGF.A,"Adventure, Sci Fi, Thriller",edd9c35243363ffd9bf46d52ff1b63d0,facebook,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Thriller']",Adventure,2015,1
2806,12357,Sausage Party ,2016-08-12,,"Adventure, Animation, Comedy",539594f51b5911a7a217b5ca724e75da,instagram,page,t,101,7769,"['Adventure', 'Animation', 'Comedy']",Adventure,2016,2
2807,67445,I Can Only Imagine ,2018-03-16,,Family,fad6c473c5549f43eec60313bdd2549f,twitter,search_term,t,101,7769,['Family'],Family,2018,3
2808,59537,Glass ,2019-01-18,CMCSA,Thriller,733bab0b0408a97e20fa77abf2d8ea95,twitter,search_term,t,101,7769,['Thriller'],Thriller,2019,4
2809,13731,The Hunger Games: Mockingjay - Part 2 ,2015-11-20,LGF.A,"Adventure, Sci Fi, Action",4bbc0b47e6aa1afcd83b211d1968b6d2,twitter,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Action']",Adventure,2015,1
2810,82297,A Dog's Way Home ,2019-01-11,,Drama,aaf91d57b89469943d2513757f9fcf2c,twitter,search_term,t,101,7769,['Drama'],Drama,2019,4
2811,71924,Vice (2018) ,2018-12-25,,"Drama, Biography",f857be0e52406d03f157bc1539778967,facebook,page,t,101,7769,"['Drama', 'Biography']",Drama,2018,3
2812,17328,Fifty Shades Darker ,2017-02-10,CMCSA,"Drama, Romance",459d7fd1a953a5cccfbba7d355017d94,facebook,page,t,101,7769,"['Drama', 'Romance']",Drama,2017,2
2813,20270,Norm of the North ,2016-01-15,LGF.A,"Animation, Comedy, Adventure",85b2c90a62fd6926bff463e84ecdc162,twitter,search_term,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2016,2
2814,77707,The Lego Movie 2: The Second Part ,2019-02-08,T,"Adventure, Action, Animation",a61ee89180d30c281879f52e458d315b,facebook,page,t,101,7769,"['Adventure', 'Action', 'Animation']",Adventure,2019,4
2815,36483,Alpha (2018) ,2018-08-17,,"Action, Drama, Thriller",74ec233c2e3c5daac6a49e3533222bb0,twitter,search_term,t,101,7769,"['Action', 'Drama', 'Thriller']",Action,2018,3
2816,10578,Let's Be Cops ,2014-08-13,FOXA,"Comedy, Action",fea684e0116d935f17ff16dbaee28860,twitter,search_term,t,101,7769,"['Comedy', 'Action']",Comedy,2014,1
2817,10591,The Maze Runner ,2014-09-19,FOXA,"Mystery, Action, Sci Fi",70c5bc80beb4305e4ae4b1e7c2ce6466,twitter,search_term,t,101,7769,"['Mystery', 'Action', 'Sci Fi']",Mystery,2014,1
2818,70716,Teen Titans Go! to the Movies ,2018-07-27,T,"Animation, Action, Comedy",7f0692e56a2b502d2a2a7ca8115e4a64,twitter,search_term,t,101,7769,"['Animation', 'Action', 'Comedy']",Animation,2018,3
2819,67018,"Where'd You Go, Bernadette? ",2019-08-16,,Comedy,cf71abb1bc5fa3247840d41b686d5485,twitter,search_term,t,101,7769,['Comedy'],Comedy,2019,4
2820,10607,Nightcrawler ,2014-10-31,,"Crime, Thriller, Drama",eff8d9f9a6a78a19578f81da699b2f2c,twitter,search_term,t,101,7769,"['Crime', 'Thriller', 'Drama']",Crime,2014,1
2821,10606,Dracula Untold ,2014-10-10,CMCSA,"Action, Drama, Fantasy",69eff0d0e0671d359994cd2ff4dfc14d,twitter,handle,t,101,7769,"['Action', 'Drama', 'Fantasy']",Action,2014,1
2822,10564,Dawn of the Planet of the Apes ,2014-07-11,FOXA,"Action, Adventure, Drama",7ed03b347a93c930a0237e8b02d7ed48,twitter,handle,t,101,7769,"['Action', 'Adventure', 'Drama']",Action,2014,1
2823,59672,500 Days of Summer* ,,FOXA,Romance,da8bcf31769a83cb8a1fe7cde7e25266,twitter,search_term,t,101,7769,['Romance'],Romance,,
2824,16905,Pride and Prejudice and Zombies ,2016-02-05,,"Action, Horror, Romance",506af7a7bc7e09e1147228a8f9ea850c,twitter,handle,t,101,7769,"['Action', 'Horror', 'Romance']",Action,2016,2
2825,15663,Hellboy (2004) ,2004-04-02,,"Sci Fi, Action, Fantasy",ecc18ef660be444a1edd8d93645bdb6e,facebook,search_term,t,101,7769,"['Sci Fi', 'Action', 'Fantasy']",Sci Fi,2004,1
2826,11447,The Second Best Exotic Marigold Hotel ,2015-03-06,FOXA,"Drama, Comedy",c2bd81f9da26078baa92d63300110110,facebook,search_term,t,101,7769,"['Drama', 'Comedy']",Drama,2015,1
2827,10643,Seventh Son ,2015-02-06,CMCSA,"Family, Adventure, Fantasy",438da8536a30bec34dfae28fa403fee4,instagram,page,t,101,6766,"['Family', 'Adventure', 'Fantasy']",Family,2015,1
2828,10625,Annie ,2014-12-19,,"Comedy, Drama, Family",08b7a257496829c0e4291ea536513d85,twitter,search_term,t,101,7769,"['Comedy', 'Drama', 'Family']",Comedy,2014,1
2829,29418,Baby Driver ,2017-06-28,,"Crime, Action, Music",bf1cfa5250aef56b6ec02f3e5e722e3d,twitter,search_term,t,101,7769,"['Crime', 'Action', 'Music']",Crime,2017,2
2830,10657,Insurgent ,2015-03-20,LGF.A,"Adventure, Sci Fi, Thriller",fc433dae0cf2c36988c10321ea655c1c,twitter,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Thriller']",Adventure,2015,1
2831,61085,Non-Stop ,2014-02-28,CMCSA,"Thriller, Action",3df33e302628166902849431575f1dd9,facebook,search_term,t,101,7769,"['Thriller', 'Action']",Thriller,2014,1
2832,102549,Ben is Back ,2018-12-07,,Drama,f415541321764a3e3ee00e9c1ba09d42,instagram,page,t,101,7769,['Drama'],Drama,2018,3
2833,21183,When the Bough Breaks ,2016-09-09,,"Drama, Horror, Crime",a84cec60a317762b5dbb0fd743806910,twitter,search_term,t,101,7769,"['Drama', 'Horror', 'Crime']",Drama,2016,2
2834,63333,Acrimony ,2018-03-30,LGF.A,"Comedy, Drama",98107d46ead2a222b0da7c77ba068a78,twitter,search_term,t,101,7769,"['Comedy', 'Drama']",Comedy,2018,3
2835,74542,Hellboy (2019) ,2019-04-12,LGF.A,"Fantasy, Action, Adventure",ecc18ef660be444a1edd8d93645bdb6e,facebook,search_term,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2019,4
2836,10643,Seventh Son ,2015-02-06,CMCSA,"Family, Adventure, Fantasy",750401d9122c08155454e71b8a9e8015,twitter,search_term,t,101,7769,"['Family', 'Adventure', 'Fantasy']",Family,2015,1
2837,10579,The Expendables 3 ,2014-08-15,LGF.A,"Thriller, Action, Adventure",aea4da0c1622c10da9b6e8140ec9b211,facebook,page,t,101,7769,"['Thriller', 'Action', 'Adventure']",Thriller,2014,1
2838,54412,"Three Billboards Outside Ebbing, Missouri ",2017-11-10,FOXA,Crime,f3761f9736c64abb89a384bdeaf20408,twitter,search_term,t,101,7769,['Crime'],Crime,2017,2
2839,61005,The Book Thief ,2013-11-08,,Drama,587aa0255735ec12831a3a3f25f211e3,facebook,search_term,t,101,7769,['Drama'],Drama,2013,1
2840,13732,The Good Dinosaur ,2015-11-25,DIS,"Adventure, Comedy, Animation",34c400c53813f3b4095f956862a59372,twitter,search_term,t,101,7769,"['Adventure', 'Comedy', 'Animation']",Adventure,2015,1
2841,10616,Dumb and Dumber To ,2014-11-14,CMCSA,Comedy,7629f32dae6b3d30e65fcd3d72394e4d,facebook,search_term,t,101,7769,['Comedy'],Comedy,2014,1
2842,10564,Dawn of the Planet of the Apes ,2014-07-11,FOXA,"Action, Adventure, Drama",a55c6485365df1ca4b1437d6d36e1407,facebook,page,t,101,7769,"['Action', 'Adventure', 'Drama']",Action,2014,1
2843,71495,Suspiria ,2018-10-26,AMZN,"Horror, Fantasy, Mystery",b3365be8e9958d0df91c662415d799c4,instagram,page,t,101,7769,"['Horror', 'Fantasy', 'Mystery']",Horror,2018,3
2844,25363,The Strangers: Prey at Night ,2018-03-09,,Horror,73eb2f7e495b68f03b6a4f8eed606a7d,facebook,page,t,101,7769,['Horror'],Horror,2018,3
2845,59462,Tyler Perry's Boo 2! A Madea Halloween ,2017-10-20,LGF.A,Comedy,29647606811e3418614fd0e23a190250,twitter,search_term,t,101,7769,['Comedy'],Comedy,2017,2
2846,61101,Island of Lemurs: Madagascar ,2014-04-04,T,Documentary,2dcdfd0bad206fa3c79a991308a0d2ad,twitter,handle,t,101,7769,['Documentary'],Documentary,2014,1
2847,82046,Second Act ,2018-12-21,,"Comedy, Romance",1f0e3799e111503313ffc0014d819401,twitter,search_term,t,101,7769,"['Comedy', 'Romance']",Comedy,2018,3
2848,12353,Deadpool ,2016-02-12,FOXA,"Action, Adventure, Comedy",9e686720cae9fb7a4d8a5a1cb538d7c8,facebook,search_term,t,101,7769,"['Action', 'Adventure', 'Comedy']",Action,2016,2
2849,22696,Ouija: Origin of Evil ,2016-10-21,CMCSA,"Horror, Thriller",0f20b851c1dfe8221bba00a477b56e36,twitter,search_term,t,101,7769,"['Horror', 'Thriller']",Horror,2016,2
2850,36695,My Little Pony: The Movie ,2017-10-06,LGF.A,"Adventure, Comedy, Animation",f799d36335aa5dca19a1f9d314640bf8,twitter,search_term,t,101,7769,"['Adventure', 'Comedy', 'Animation']",Adventure,2017,2
2851,12271,Chef ,2014-05-30,,Comedy,5d652dbece11119be02ee878a76732fc,instagram,page,t,101,6766,['Comedy'],Comedy,2014,1
2852,10657,Insurgent ,2015-03-20,LGF.A,"Adventure, Sci Fi, Thriller",7c61c53f5c96cd58dc898297d689aecf,twitter,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Thriller']",Adventure,2015,1
2853,159701,The Secret: Dare to Dream ,2020-04-17,,Drama,13ec7ae3df172f131eb49934624beb99,instagram,page,t,101,7769,['Drama'],Drama,2020,5
2854,10564,Dawn of the Planet of the Apes ,2014-07-11,FOXA,"Action, Adventure, Drama",dd594e79e06595763e97faee2aae0c35,instagram,page,t,101,7769,"['Action', 'Adventure', 'Drama']",Action,2014,1
2855,10552,22 Jump Street ,2014-06-13,,"Crime, Action, Comedy",528b3a096b6acba6cc283d9538f43fe1,facebook,search_term,t,101,7769,"['Crime', 'Action', 'Comedy']",Crime,2014,1
2856,36323,The Emoji Movie ,2017-07-28,,Animation,49985e2e1c8bb94bbbc3eb49c8a34127,twitter,search_term,t,101,7769,['Animation'],Animation,2017,2
2857,111807,The Intruder ,2019-05-03,,Thriller,65f59dcd9e4ed0eceb6fe02a9b288674,instagram,page,t,101,7769,['Thriller'],Thriller,2019,4
2858,68237,Abominable ,2019-09-27,CMCSA,"Animation, Action, Comedy",c494169cd1b71b1029c0d812203699b6,facebook,page,t,101,7769,"['Animation', 'Action', 'Comedy']",Animation,2019,4
2859,64637,I Feel Pretty ,2018-04-20,,Comedy,c23535b8542798d9402bccc055e6d2ce,facebook,search_term,t,101,7769,['Comedy'],Comedy,2018,3
2860,16068,Zootopia ,2016-03-04,DIS,"Adventure, Action, Animation",5abe410954069d6bc6023e2e2a7e38ea,instagram,page,t,101,7769,"['Adventure', 'Action', 'Animation']",Adventure,2016,2
2861,10560,Deliver Us From Evil ,2014-07-02,,"Thriller, Horror, Crime",ad87e51a68e1cafe7f5934bb53639a43,facebook,search_term,t,101,7769,"['Thriller', 'Horror', 'Crime']",Thriller,2014,1
2862,10652,Chappie ,2015-03-06,,"Action, Drama, Crime",c03c14b182734735d64661b1f6cc3c6c,facebook,search_term,t,101,7769,"['Action', 'Drama', 'Crime']",Action,2015,1
2863,13370,Crimson Peak ,2015-10-16,CMCSA,Horror,3696ddd21bf4b428fc0da81c4798e2ff,instagram,page,t,101,7769,['Horror'],Horror,2015,1
2864,51072,Incredibles 2 ,2018-06-15,DIS,"Adventure, Animation, Action",14122ac147683e4a0330126d7709c046,twitter,search_term,t,101,7769,"['Adventure', 'Animation', 'Action']",Adventure,2018,3
2865,44919,Mortal Engines ,2018-12-14,CMCSA,Sci Fi,0c850c0ec35706ef011d89da8cfc74a6,facebook,page,t,101,7769,['Sci Fi'],Sci Fi,2018,3
2866,33012,The Mummy ,2017-06-09,CMCSA,"Fantasy, Adventure, Action",c4190c478b90380a71643ac4ed995add,facebook,search_term,t,101,7769,"['Fantasy', 'Adventure', 'Action']",Fantasy,2017,2
2867,10550,The Fault in Our Stars ,2014-06-06,FOXA,"Romance, Drama",298c2b1ba29dc123def57bc1a04584c8,facebook,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2014,1
2868,13736,Sisters (2015) ,2015-12-18,CMCSA,"Comedy, Action",8d21c809876f7b36b90cf1e23792317b,facebook,page,t,101,7769,"['Comedy', 'Action']",Comedy,2015,1
2869,67018,"Where'd You Go, Bernadette? ",2019-08-16,,Comedy,b88294840fd480719ddef096558fb505,facebook,search_term,t,101,7769,['Comedy'],Comedy,2019,4
2870,60946,2 Guns ,2013-08-02,CMCSA,"Drama, Thriller, Action, Crime",713389ee667c1900ad435d58d3c3f245,twitter,search_term,t,101,7769,"['Drama', 'Thriller', 'Action', 'Crime']",Drama,2013,1
2871,59472,The Nun ,2018-09-07,T,"Horror, Mystery, Thriller",276cfd7871a7e80e50832b7555f1ebfa,twitter,search_term,t,101,7769,"['Horror', 'Mystery', 'Thriller']",Horror,2018,3
2872,89184,The Favourite ,2018-11-23,FOXA,"Biography, History",2c182665d9e262b9308d6e8a158f9fc4,facebook,search_term,t,101,7769,"['Biography', 'History']",Biography,2018,3
2873,101657,The Curse of La Llorona ,2019-04-19,T,Horror,56d0e7892838bc87cf3d801ed187c164,twitter,search_term,t,101,7769,['Horror'],Horror,2019,4
2874,59476,Mamma Mia! Here We Go Again ,2018-07-20,CMCSA,Musical,39bcd6cea33e643dd2190b05d671fdfa,facebook,search_term,t,101,7769,['Musical'],Musical,2018,3
2875,42105,Logan ,2017-03-03,FOXA,"Drama, Sci Fi, Action",b0b3bca54b46fb586c942931fc2ffa4b,instagram,page,t,101,7769,"['Drama', 'Sci Fi', 'Action']",Drama,2017,2
2876,111807,The Intruder ,2019-05-03,,Thriller,9f63883f53c83285b9a80172c7dfd072,twitter,search_term,t,101,7769,['Thriller'],Thriller,2019,4
2877,121663,Blinded By The Light ,2019-08-16,,"Comedy, Drama",8817a7c2e82178ab72b8c9549617ed75,twitter,search_term,t,101,7769,"['Comedy', 'Drama']",Comedy,2019,4
2878,27767,The Lego Batman Movie ,2017-02-10,T,"Action, Comedy, Animation",47e3835defbc33d266265c6e041276cf,facebook,page,t,101,7769,"['Action', 'Comedy', 'Animation']",Action,2017,2
2879,44878,The Predator (2018) ,2018-09-14,FOXA,"Adventure, Action, Horror",3b8fd8adb46adfd2ef1c622086310e77,facebook,search_term,t,101,7769,"['Adventure', 'Action', 'Horror']",Adventure,2018,3
2880,55296,Jigsaw ,2017-10-27,LGF.A,Horror,c251793becb3db1c23d4c28a457a2243,facebook,search_term,t,101,7769,['Horror'],Horror,2017,2
2881,12992,Me Before You ,2016-06-03,T,"Drama, Romance",6e0c10cf44620efacac80e8855997fdc,twitter,search_term,t,101,7769,"['Drama', 'Romance']",Drama,2016,2
2882,168375,The French Dispatch ,2020-10-16,,"Drama, Romance, Comedy",4a8e290ff00751ff0d2aa3acb59daacd,twitter,handle,t,101,7769,"['Drama', 'Romance', 'Comedy']",Drama,2020,5
2883,60497,Marley ,2012-04-20,,"Biography, Documentary",cfef5010d20a07c051a37f9b7104b59c,facebook,search_term,t,101,7769,"['Biography', 'Documentary']",Biography,2012,1
2884,61158,Janoskians: Untold and Untrue ,2015-08-28,,Comedy,60bd765d9cf6172198be58e556c67b7c,twitter,search_term,t,101,7769,['Comedy'],Comedy,2015,1
2885,74542,Hellboy (2019) ,2019-04-12,LGF.A,"Fantasy, Action, Adventure",2f63ac34eda50799351b95fb7b0a2b48,twitter,search_term,t,101,7769,"['Fantasy', 'Action', 'Adventure']",Fantasy,2019,4
2886,34332,Dunkirk ,2017-07-21,T,"Drama, History, Action",9b785f679eba96f8e6f2104d0fe934e1,facebook,page,t,101,7769,"['Drama', 'History', 'Action']",Drama,2017,2
2887,127554,Lucy in the Sky ,2019-10-04,FOXA,"Sci Fi, Drama",0dec904d14559363eba603808b09add1,twitter,search_term,t,101,7769,"['Sci Fi', 'Drama']",Sci Fi,2019,4
2888,10677,Fantastic Four ,2015-08-07,FOXA,"Sci Fi, Action, Fantasy",abe3740eb9ddca6baf17bcbec7687df9,facebook,page,t,101,7769,"['Sci Fi', 'Action', 'Fantasy']",Sci Fi,2015,1
2889,13009,Suicide Squad ,2016-08-05,T,Action,9c4e7541261378c83fc09102d9cf53e4,facebook,search_term,t,101,7769,['Action'],Action,2016,2
2890,83243,Life Itself (2018) ,2018-09-21,AMZN,"Romance, Drama",6dcf6ec1933887729dc02dfc72e6c553,twitter,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2018,3
2891,10550,The Fault in Our Stars ,2014-06-06,FOXA,"Romance, Drama",5ac58afd0d4c16bb4c07c0b096fbf943,facebook,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2014,1
2892,54412,"Three Billboards Outside Ebbing, Missouri ",2017-11-10,FOXA,Crime,e597ee8d64dbada2c560bb5c320a7d06,twitter,search_term,t,101,7769,['Crime'],Crime,2017,2
2893,159701,The Secret: Dare to Dream ,2020-04-17,,Drama,b39892d612cfe54e838fffeb834580c9,twitter,search_term,t,101,7769,['Drama'],Drama,2020,5
2894,54412,"Three Billboards Outside Ebbing, Missouri ",2017-11-10,FOXA,Crime,2ac9b1d15105db92f6e8de4c0ebff539,facebook,page,t,101,7769,['Crime'],Crime,2017,2
2895,42071,Get Out ,2017-02-24,CMCSA,Horror,d4788dec6e6005f8173fd553748081b3,twitter,handle,t,101,7769,['Horror'],Horror,2017,2
2896,17328,Fifty Shades Darker ,2017-02-10,CMCSA,"Drama, Romance",3b37cb517465e2f9a4f5a4931f84882d,facebook,search_term,t,101,7769,"['Drama', 'Romance']",Drama,2017,2
2897,13731,The Hunger Games: Mockingjay - Part 2 ,2015-11-20,LGF.A,"Adventure, Sci Fi, Action",c5e658beaf7bf4a89e2f9ddf0c975510,twitter,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Action']",Adventure,2015,1
2898,13258,Doctor Strange ,2016-11-04,DIS,"Adventure, Fantasy",514a957b9c423a6280360383bef485e3,twitter,handle,t,101,7769,"['Adventure', 'Fantasy']",Adventure,2016,2
2899,10645,Fifty Shades of Grey ,2015-02-13,CMCSA,"Romance, Drama",53083511c66d1e374ba94caf975df108,facebook,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2015,1
2900,127225,Bad Trip ,2020-04-24,,Comedy,61d6516f8a6bc25f2fb5d4ca06c7edd0,instagram,page,t,101,7769,['Comedy'],Comedy,2020,5
2901,61557,Hunter Killer ,2018-10-26,LGF.A,"Thriller, Action",735e3c130de3ce98e892f8609e126717,twitter,search_term,t,101,7769,"['Thriller', 'Action']",Thriller,2018,3
2902,42071,Get Out ,2017-02-24,CMCSA,Horror,f067a4c637f44c77af22d95995a98393,facebook,search_term,t,101,7769,['Horror'],Horror,2017,2
2903,99094,Missing Link ,2019-04-12,,"Animation, Comedy, Adventure",07f63111fb6a018e46924afd5db098da,instagram,page,t,101,7769,"['Animation', 'Comedy', 'Adventure']",Animation,2019,4
2904,15397,Steve Jobs ,2015-10-23,CMCSA,Biography,73cbfc4115e411d745d84b5760afdfb5,facebook,search_term,t,101,7769,['Biography'],Biography,2015,1
2905,22697,Underworld: Blood Wars ,2017-01-06,,"Horror, Action",9b6bd86fc94a72de07031da6575b08cf,twitter,handle,t,101,7769,"['Horror', 'Action']",Horror,2017,2
2906,41142,The Star ,2017-11-17,,Animation,aaf2dd114a6a46b768c6dee0b5ea30ed,twitter,search_term,t,101,7769,['Animation'],Animation,2017,2
2907,27765,A Dog's Purpose ,2017-01-27,CMCSA,"Drama, Comedy",e66b9a21d941bfbba78bfaec414de2df,twitter,search_term,t,101,7769,"['Drama', 'Comedy']",Drama,2017,2
2908,124017,Run (2020) ,,,"Horror, Thriller",2d5047f90f344e39a9dd09cf595d4f9b,twitter,search_term,t,101,7769,"['Horror', 'Thriller']",Horror,,
2909,111574,The Best of Enemies ,2019-04-05,,Drama,bea8a4ad5107631031636a9ef0339bd7,instagram,page,t,101,7769,['Drama'],Drama,2019,4
2910,10591,The Maze Runner ,2014-09-19,FOXA,"Mystery, Action, Sci Fi",03c664fcbb1f87e3e09ea08ede67bd54,facebook,search_term,t,101,7769,"['Mystery', 'Action', 'Sci Fi']",Mystery,2014,1
2911,13731,The Hunger Games: Mockingjay - Part 2 ,2015-11-20,LGF.A,"Adventure, Sci Fi, Action",88c9bc5dfe625b103816abafcaa9be6a,twitter,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Action']",Adventure,2015,1
2912,74898,The Miracle Season ,2018-04-06,,"Drama, Sport",91555056633252237917ab15d3a103ba,twitter,search_term,t,101,7769,"['Drama', 'Sport']",Drama,2018,3
2913,43986,Despicable Me 2 ,2013-07-03,,"Family, Comedy, Animation",cf6d39f08e44a1d45d48dbf67a1a16e3,facebook,search_term,t,101,7769,"['Family', 'Comedy', 'Animation']",Family,2013,1
2914,114110,Once Upon a Deadpool ,2018-12-12,FOXA,Action,0619b5057598a924596e54da170eb231,twitter,search_term,t,101,7769,['Action'],Action,2018,3
2915,13731,The Hunger Games: Mockingjay - Part 2 ,2015-11-20,LGF.A,"Adventure, Sci Fi, Action",18b8991a2a5cd896e42a6e590e9c6314,twitter,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Action']",Adventure,2015,1
2916,10645,Fifty Shades of Grey ,2015-02-13,CMCSA,"Romance, Drama",1bd18e2026f469d2f3144db70a635f87,twitter,search_term,t,101,7769,"['Romance', 'Drama']",Romance,2015,1
2917,59462,Tyler Perry's Boo 2! A Madea Halloween ,2017-10-20,LGF.A,Comedy,21bbd84f2351872a38a5104b200e6e4c,twitter,search_term,t,101,7769,['Comedy'],Comedy,2017,2
2918,13264,Inhumans ,2017-08-31,DIS,Action,0437ee83e823e7ab415c48f1e95fd045,facebook,search_term,t,101,7769,['Action'],Action,2017,2
2919,10661,The Longest Ride ,2015-04-10,FOXA,Drama,884d3e2395a2698a54eeafc0baca0a0c,twitter,search_term,t,101,7769,['Drama'],Drama,2015,1
2920,67445,I Can Only Imagine ,2018-03-16,,Family,41eaa44feb59557380bb949bde44d40f,twitter,search_term,t,101,7769,['Family'],Family,2018,3
2921,51072,Incredibles 2 ,2018-06-15,DIS,"Adventure, Animation, Action",e7d2a247d86d4734d579b1fa7996ef8d,facebook,search_term,t,101,7769,"['Adventure', 'Animation', 'Action']",Adventure,2018,3
2922,131226,Pavarotti ,2019-06-07,CBS,"Music, Documentary, Biography",5fe7646b1a2660f6abf9c1bdd19f8d5c,twitter,search_term,t,101,7769,"['Music', 'Documentary', 'Biography']",Music,2019,4
2923,10657,Insurgent ,2015-03-20,LGF.A,"Adventure, Sci Fi, Thriller",146c8e56280f792a5af0fa7e3372d72e,facebook,search_term,t,101,7769,"['Adventure', 'Sci Fi', 'Thriller']",Adventure,2015,1
2924,112713,Last Christmas ,2019-11-08,CMCSA,"Comedy, Romance",eaea224a17f7db844327739a31ac92ef,twitter,search_term,t,101,7769,"['Comedy', 'Romance']",Comedy,2019,4
2925,31835,Pirates of the Caribbean: Dead Men Tell No Tales ,2017-05-26,DIS,"Comedy, Action, Adventure",de47acc304d8246f49df4b88b7d5f407,twitter,search_term,t,101,7769,"['Comedy', 'Action', 'Adventure']",Comedy,2017,2
2926,27767,The Lego Batman Movie ,2017-02-10,T,"Action, Comedy, Animation",249f0a3ee1df92cdd7cb10df566841d7,twitter,search_term,t,101,7769,"['Action', 'Comedy', 'Animation']",Action,2017,2
2927,119290,The Art of Racing in the Rain ,2019-08-09,FOXA,Drama,f301c98e77be2c2ef7ca0ff38f636a21,twitter,search_term,t,101,7769,['Drama'],Drama,2019,4
2928,66307,The Upside ,2019-01-11,,"Drama, Comedy",57945ab24b0d164007cb5a70646dbdb3,facebook,page,t,101,7769,"['Drama', 'Comedy']",Drama,2019,4
2929,18917,Ice Age: Collision Course ,2016-07-22,FOXA,"Animation, Adventure, Comedy, Action",cdafcee9bb35527d8802f063c689c154,facebook,page,t,101,7769,"['Animation', 'Adventure', 'Comedy', 'Action']",Animation,2016,2
